0,1,2,3,4,5,6,7,8,9,10,11,page,table_number,12,13,14
25,Riau,7,211,272,8,17,17,159,734,1.174,32,52,1,13,1,2.645
26,"Sulawesi
Barat",1,-,-,-,3,-,3,9,37,8,52,1,1,-,62
No,Provinsi,Jumlah Titik Panas,,,,,,,,,,53,1,,,Total
,,Januari,Februari,Maret,April,Mei,Juni,Juli,Agustus,September,Oktober,53,1,November,Desember,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),53,1,(13),(14),(15)
27,"Sulawesi
Selatan",11,23,24,8,25,19,27,72,115,133,53,1,55,26,538
28,"Sulawesi
Tengah",3,6,8,1,3,1,2,26,99,67,53,1,35,4,255
29,"Sulawesi
Tenggara",1,-,2,1,2,2,5,21,72,132,53,1,80,21,339
30,"Sulawesi
Utara",11,4,1,-,-,-,13,65,71,23,53,1,33,41,262
31,"Sumatera
Barat",-,-,4,2,3,1,7,7,17,4,53,1,10,2,57
32,"Sumatera
Selatan",1,-,-,-,6,21,20,309,1.512,1.456,53,1,547,2,3.874
33,"Sumatera
Utara",1,4,1,1,-,8,6,25,13,-,53,1,1,-,60
Total,,49,287,438,157,177,224,846,4.025,16.857,4.641,53,1,1.894,209,29.804
No,Provinsi,Luas Lahan Terbakar (Ha),,,,,,,,,,54,1,,,
(1),(2),(3),,,,,,,,,,54,1,,,
1,Aceh,"730,00",,,,,,,,,,54,1,,,
2,Bali,"373,00",,,,,,,,,,54,1,,,
3,Bangka Belitung,"4.778,00",,,,,,,,,,54,1,,,
4,Banten,"9,00",,,,,,,,,,54,1,,,
5,Bengkulu,"11,00",,,,,,,,,,54,1,,,
6,DKI Jakarta,-,,,,,,,,,,54,1,,,
7,Gorontalo,"1.909,00",,,,,,,,,,54,1,,,
8,Jambi,"56.593,00",,,,,,,,,,54,1,,,
9,Jawa Barat,"9.552,00",,,,,,,,,,54,1,,,
10,Jawa Tengah,"4.782,00",,,,,,,,,,54,1,,,
11,Jawa Timur,"23.655,00",,,,,,,,,,54,1,,,
12,Kalimantan Barat,"151.919,00",,,,,,,,,,54,1,,,
13,Kalimantan Selatan,"137.848,00",,,,,,,,,,54,1,,,
14,Kalimantan Tengah,"317.749,00",,,,,,,,,,54,1,,,
15,Kalimantan Timur,"68.524,00",,,,,,,,,,54,1,,,
16,Kalimantan Utara,"8.559,00",,,,,,,,,,54,1,,,
17,Kepulauan Riau,"6.134,00",,,,,,,,,,54,1,,,
18,Lampung,"35.546,00",,,,,,,,,,54,1,,,
19,Maluku,"27.211,00",,,,,,,,,,54,1,,,
20,Maluku Utara,"2.781,00",,,,,,,,,,54,1,,,
21,Nusa Tenggara Barat,"60.234,00",,,,,,,,,,54,1,,,
22,Nusa Tenggara Timur,"136.920,00",,,,,,,,,,54,1,,,
23,Papua,"108.110,00",,,,,,,,,,54,1,,,
24,Papua Barat,"1.533,00",,,,,,,,,,54,1,,,
25,Riau,"90.550,00",,,,,,,,,,54,1,,,
26,Sulawesi Barat,"3.029,00",,,,,,,,,,54,1,,,
27,Sulawesi Selatan,"15.697,00",,,,,,,,,,54,1,,,
28,Sulawesi Tengah,"11.551,00",,,,,,,,,,54,1,,,
29,Sulawesi Tenggara,"16.929,00",,,,,,,,,,54,1,,,
30,Sulawesi Utara,"4.574,00",,,,,,,,,,54,1,,,
31,Sumatera Barat,"2.133,00",,,,,,,,,,54,1,,,
32,Sumatera Selatan,"336.798,00",,,,,,,,,,54,1,,,
33,Sumatera Utara,"2.514,00",,,,,,,,,,54,1,,,
34,Yogyakarta,"23,00",,,,,,,,,,54,1,,,
Total,,"1.649.258,00",,,,,,,,,,54,1,,,
"Kode
Wilayah
Provinsi","Nama
Provinsi","Jumlah
Kejadian",Korban,,,Kerusakan,,,,,,56,1,,,
,,,"Meninggal
& Hilang",Luka / Sakit,"Mengungsi
&
Terdampak","Rumah
Rusak Berat","Rumah
Rusak
Sedang","Rumah
Rusak
Ringan","Fasilitas
Pendidikan","Fasilitas
Peribadatan","Fasilitas
Kesehatan",56,1,,,
,,,Jiwa,,,Unit,,,,,,56,1,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),56,1,,,
13,"SUMATERA
BARAT",3,-,62,1.495,116,163,227,8,5,4,56,1,,,
18,LAMPUNG,1,-,,1.050,,,,-,-,-,56,1,,,
32,JAWA BARAT,6,2,1,831,21,84,119,9,7,-,56,1,,,
33,"JAWA
TENGAH",2,-,,-,1,1,3,-,1,-,56,1,,,
35,JAWA TIMUR,3,-,5,-,,2,108,4,4,1,56,1,,,
36,BANTEN,1,5,2,176,133,128,440,22,19,-,56,1,,,
51,BALI,1,-,5,-,1,,5,13,1,-,56,1,,,
52,"NUSA
TENGGARA
BARAT",2,4,77,25.416,876,1.617,2.097,-,4,50,56,1,,,
53,"NUSA
TENGGARA
TIMUR",1,-,,-,,,,1,-,-,56,1,,,
71,"SULAWESI
UTARA",1,-,,-,,,2,-,-,-,56,1,,,
72,"SULAWESI
TENGAH",2,1,2,6.500,6,3,34,50,2,-,56,1,,,
81,MALUKU,7,43,1.625,230.965,6.123,3.322,2.838,183,92,29,56,1,,,
82,"MALUKU
UTARA",4,14,123,45.201,1.201,953,829,183,35,23,56,1,,,
94,PAPUA,2,-,3,240,69,32,,4,4,2,56,1,,,
"Kode
Wilayah
Provinsi","Nama
Provinsi","Kode
Wilayah
Kabu-
paten/
Kota","Nama
Kabupaten
/ Kota","Jumlah
Kejadian",Korban,,,Kerusakan,,,,57,1,,,
,,,,,"Meninggal &
Hilang","Luka /
Sakit","Mengungsi
& Terdampak","Rumah
Rusak
Berat","Rumah
Rusak
Sedang","Rumah
Rusak
Ringan","Fasilitas
Pendidikan",57,1,"Fasilitas
Peribadatan","Fasilitas
Kesehatan",
,,,,,Jiwa,,,Unit,,,,57,1,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),57,1,(13),(14),
13,"SUMATERA
BARAT",1301,"KEPULAUAN
MENTAWAI",1,-,-,-,-,11,-,-,57,1,1,1,
,,1306,"PADANG
PARIAMAN",1,-,-,43,-,-,15,-,57,1,1,-,
,,1310,"SOLOK
SELATAN",1,-,62,1.452,116,152,212,8,57,1,3,3,
18,LAMPUNG,1803,"LAMPUNG
SELATAN",1,-,-,1.050,-,-,-,-,57,1,-,-,
32,"JAWA
BARAT",3201,BOGOR,1,-,-,321,2,23,7,-,57,1,1,-,
,,3202,SUKABUMI,4,2,1,510,17,48,83,7,57,1,4,-,
,,3203,CIANJUR,1,-,-,-,1,7,23,-,57,1,1,-,
,,3204,BANDUNG,1,-,-,-,-,2,-,-,57,1,-,-,
,,3205,GARUT,1,-,-,-,-,3,1,1,57,1,-,-,
,,3217,"BANDUNG
BARAT",1,-,-,-,1,1,4,-,57,1,-,-,
,,3271,KOTA BOGOR,1,-,-,-,-,-,1,-,57,1,-,-,
,,3278,"KOTA TASIK-
MALAYA",2,-,-,-,-,-,-,1,57,1,1,-,
33,"JAWA
TENGAH",3301,CILACAP,1,-,-,-,1,-,-,-,57,1,-,-,
,,3320,JEPARA,1,-,-,-,-,1,3,-,57,1,1,-,
35,"JAWA
TIMUR",3508,LUMAJANG,1,-,-,-,-,-,9,-,57,1,-,-,
,,3509,JEMBER,1,-,-,-,-,-,1,1,57,1,-,1,
,,3510,"BANYU-
WANGI",1,-,4,-,-,2,1,-,57,1,3,-,
,,3529,SUMENEP,1,-,1,-,-,-,97,3,57,1,1,-,
36,BANTEN,3601,"PANDE-
GLANG",1,2,2,-,123,122,363,18,57,1,16,-,
,,3602,LEBAK,1,3,-,176,3,-,60,3,57,1,2,-,
,,3604,SERANG,1,-,-,-,7,6,14,1,57,1,-,-,
,,3672,"KOTA
CILEGON",1,-,-,-,-,-,3,-,57,1,1,-,
51,BALI,5101,JEMBRANA,1,-,2,-,-,-,2,2,57,1,-,-,
,,5103,BADUNG,1,-,3,-,-,-,-,11,57,1,-,-,
,,5104,GIANYAR,1,-,-,-,-,-,2,-,57,1,-,-,
,,5108,BULELENG,1,-,-,-,1,-,1,-,57,1,-,-,
,,5171,"KOTA
DENPASAR",1,-,-,-,-,-,-,-,57,1,1,-,
"Kode
Wilayah
Provinsi","Nama
Provinsi","Kode
Wilayah
Kabu-
paten/
Kota","Nama
Kabupaten
/ Kota","Jumlah
Kejadian",Korban,,,Kerusakan,,,,58,1,,,
,,,,,"Meninggal &
Hilang","Luka /
Sakit","Mengungsi
& Terdampak","Rumah
Rusak
Berat","Rumah
Rusak
Sedang","Rumah
Rusak
Ringan","Fasilitas
Pendidikan",58,1,"Fasilitas
Peribadatan","Fasilitas
Kesehatan",
,,,,,Jiwa,,,Unit,,,,58,1,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),58,1,(13),(14),
52,"NUSA
TENGGARA
BARAT",5203,"LOMBOK
TIMUR",1,4,40,25.416,876,1.617,2.096,-,58,1,3,50,
,,5204,SUMBAWA,1,-,-,-,-,-,1,-,58,1,1,-,
,,5208,"LOMBOK
UTARA",1,-,37,-,-,-,-,-,58,1,-,-,
53,"NUSA
TENGGARA
TIMUR",5301,"SUMBA
BARAT",1,-,-,-,-,-,-,1,58,1,-,-,
71,"SULAWESI
UTARA",7102,MINAHASA,1,-,-,-,-,-,2,-,58,1,-,-,
,,7109,"MINAHASA
TENGGARA",1,-,-,-,-,-,-,-,58,1,-,-,
72,"SULAWESI
TENGAH",7202,BANGGAI,1,1,2,6.500,6,3,34,1,58,1,2,-,
,,7204,POSO,1,-,-,-,-,-,-,49,58,1,-,-,
81,MALUKU,8102,"MALUKU
TENGGARA",1,-,1,-,-,-,3,-,58,1,-,1,
,,8103,"MALUKU
TENGAH",3,18,1.152,90.833,4.453,2.454,2.128,58,58,1,19,6,
,,8106,"SERAM
BAGIAN
BARAT",1,11,396,111.434,731,469,300,47,58,1,36,10,
,,8108,"MALUKU
BARAT DAYA",1,-,-,-,-,-,-,-,58,1,1,-,
,,8171,"KOTA
AMBON",4,14,76,28.698,939,399,407,78,58,1,36,12,
82,"MALUKU
UTARA",8204,"HALMA-
HERA
SELATAN",2,14,121,44.453,1.201,953,746,181,58,1,30,22,
,,8207,"PULAU
MOROTAI",1,-,-,748,-,-,44,-,58,1,2,-,
,,8271,"KOTA
TERNATE",1,-,2,-,-,-,39,2,58,1,3,1,
94,PAPUA,9419,SARMI,1,-,3,240,69,32,-,4,58,1,4,1,
,,9431,"MAMBERA-
MO TENGAH",2,-,-,-,-,-,-,-,58,1,-,1,
Kode Wilayah,Nama Provinsi,Korban,,,,,,,,,,60,1,,,
,,Mengungsi & Terdampak,,,,,,,,,,60,1,,,
(1),(2),(3),,,,,,,,,,60,1,,,
13,SUMATERA BARAT,4.615,,,,,,,,,,60,1,,,
32,JAWA BARAT,884.010,,,,,,,,,,60,1,,,
33,JAWA TENGAH,404.143,,,,,,,,,,60,1,,,
34,DI YOGYAKARTA,222.978,,,,,,,,,,60,1,,,
35,JAWA TIMUR,436.817,,,,,,,,,,60,1,,,
36,BANTEN,15.430,,,,,,,,,,60,1,,,
51,BALI,53.332,,,,,,,,,,60,1,,,
52,NUSA TENGGARA BARAT,674.801,,,,,,,,,,60,1,,,
53,NUSA TENGGARA TIMUR,1.154.714,,,,,,,,,,60,1,,,
63,KALIMANTAN SELATAN,3.820,,,,,,,,,,60,1,,,
71,SULAWESI UTARA,635,,,,,,,,,,60,1,,,
73,SULAWESI SELATAN,14.981,,,,,,,,,,60,1,,,
74,SULAWESI TENGGARA,250,,,,,,,,,,60,1,,,
81,MALUKU,4.032,,,,,,,,,,60,1,,,
"Kode
Wilayah
Provinsi",Nama Provinsi,"Kode Wilayah
Kabupaten / Kota",Nama Kabupaten / Kota,Korban,,,,,,,,61,1,,,
,,,,Mengungsi & Terdampak,,,,,,,,61,1,,,
(1),(2),(3),(4),(5),,,,,,,,61,1,,,
13,SUMATERA BARAT,1371,KOTA PADANG,4.615,,,,,,,,61,1,,,
32,JAWA BARAT,3201,BOGOR,16.471,,,,,,,,61,1,,,
,,3202,SUKABUMI,6.515,,,,,,,,61,1,,,
,,3203,CIANJUR,84.945,,,,,,,,61,1,,,
,,3204,BANDUNG,228.790,,,,,,,,61,1,,,
,,3207,CIAMIS,6.915,,,,,,,,61,1,,,
,,3209,CIREBON,90.589,,,,,,,,61,1,,,
,,3210,MAJALENGKA,2.280,,,,,,,,61,1,,,
,,3213,SUBANG,1.600,,,,,,,,61,1,,,
,,3214,PURWAKARTA,74.930,,,,,,,,61,1,,,
,,3216,BEKASI,23.960,,,,,,,,61,1,,,
,,3217,BANDUNG BARAT,310.885,,,,,,,,61,1,,,
,,3271,KOTA BOGOR,2.975,,,,,,,,61,1,,,
,,3274,KOTA CIREBON,8.265,,,,,,,,61,1,,,
,,3278,KOTA TASIKMALAYA,24.890,,,,,,,,61,1,,,
33,JAWA TENGAH,3301,CILACAP,60.475,,,,,,,,61,1,,,
,,3302,BANYUMAS,51.927,,,,,,,,61,1,,,
,,3303,PURBALINGGA,12.292,,,,,,,,61,1,,,
,,3304,BANJARNEGARA,18.369,,,,,,,,61,1,,,
,,3305,KEBUMEN,4.838,,,,,,,,61,1,,,
,,3306,PURWOREJO,70.591,,,,,,,,61,1,,,
,,3309,BOYOLALI,24.280,,,,,,,,61,1,,,
,,3312,WONOGIRI,6.078,,,,,,,,61,1,,,
,,3313,KARANGANYAR,550,,,,,,,,61,1,,,
,,3314,SRAGEN,24.689,,,,,,,,61,1,,,
,,3315,GROBOGAN,32.802,,,,,,,,61,1,,,
,,3322,SEMARANG,13.608,,,,,,,,61,1,,,
,,3323,TEMANGGUNG,13.120,,,,,,,,61,1,,,
,,3324,KENDAL,1.015,,,,,,,,61,1,,,
,,3326,PEKALONGAN,7.302,,,,,,,,61,1,,,
,,3327,PEMALANG,42.176,,,,,,,,61,1,,,
,,3328,TEGAL,17.495,,,,,,,,61,1,,,
,,3329,BREBES,1.500,,,,,,,,61,1,,,
,,3375,KOTA PEKALONGAN,1.036,,,,,,,,61,1,,,
34,DI YOGYAKARTA,3402,BANTUL,2.549,,,,,,,,61,1,,,
,,3403,GUNUNGKIDUL,220.429,,,,,,,,61,1,,,
35,JAWA TIMUR,3501,PACITAN,11.428,,,,,,,,61,1,,,
,,3502,PONOROGO,7.863,,,,,,,,61,1,,,
,,3503,TRENGGALEK,14.064,,,,,,,,61,1,,,
,,3505,BLITAR,625,,,,,,,,61,1,,,
,,3508,LUMAJANG,6.937,,,,,,,,61,1,,,
,,3510,BANYUWANGI,7.541,,,,,,,,61,1,,,
"Kode
Wilayah
Provinsi",Nama Provinsi,"Kode Wilayah
Kabupaten / Kota",Nama Kabupaten / Kota,Korban,,,,,,,,62,1,,,
,,,,Mengungsi & Terdampak,,,,,,,,62,1,,,
(1),(2),(3),(4),(5),,,,,,,,62,1,,,
,,3511,BONDOWOSO,11.520,,,,,,,,62,1,,,
,,3512,SITUBONDO,1.358,,,,,,,,62,1,,,
,,3513,PROBOLINGGO,9.196,,,,,,,,62,1,,,
,,3520,MAGETAN,10.445,,,,,,,,62,1,,,
,,3521,NGAWI,70.960,,,,,,,,62,1,,,
,,3522,BOJONEGORO,50.089,,,,,,,,62,1,,,
,,3523,TUBAN,8.623,,,,,,,,62,1,,,
,,3524,LAMONGAN,9.010,,,,,,,,62,1,,,
,,3526,BANGKALAN,30.936,,,,,,,,62,1,,,
,,3527,SAMPANG,34.484,,,,,,,,62,1,,,
,,3528,PAMEKASAN,76.671,,,,,,,,62,1,,,
,,3529,SUMENEP,3.118,,,,,,,,62,1,,,
,,3572,KOTA BLITAR,28.075,,,,,,,,62,1,,,
,,3575,KOTA PASURUAN,37.747,,,,,,,,62,1,,,
,,3576,KOTA MOJOKERTO,6.127,,,,,,,,62,1,,,
36,BANTEN,3602,LEBAK,3.500,,,,,,,,62,1,,,
,,3604,SERANG,11.930,,,,,,,,62,1,,,
51,BALI,5107,KARANGASEM,400,,,,,,,,62,1,,,
,,5108,BULELENG,52.932,,,,,,,,62,1,,,
52,NUSA TENGGARA BARAT,5201,LOMBOK BARAT,64.985,,,,,,,,62,1,,,
,,5202,LOMBOK TENGAH,273.967,,,,,,,,62,1,,,
,,5203,LOMBOK TIMUR,128.848,,,,,,,,62,1,,,
,,5204,SUMBAWA,80.765,,,,,,,,62,1,,,
,,5205,DOMPU,48.717,,,,,,,,62,1,,,
,,5206,BIMA,20.918,,,,,,,,62,1,,,
,,5207,SUMBAWA BARAT,10.868,,,,,,,,62,1,,,
,,5208,LOMBOK UTARA,28.136,,,,,,,,62,1,,,
,,5272,KOTA BIMA,17.597,,,,,,,,62,1,,,
53,NUSA TENGGARA TIMUR,5301,SUMBA BARAT,139.746,,,,,,,,62,1,,,
,,5302,SUMBA TIMUR,13.543,,,,,,,,62,1,,,
,,5303,KUPANG,40.186,,,,,,,,62,1,,,
,,5304,TIMOR TENGAH SELATAN,29.398,,,,,,,,62,1,,,
,,5305,TIMOR TENGAH UTARA,94.338,,,,,,,,62,1,,,
,,5306,BELU,99.410,,,,,,,,62,1,,,
,,5307,ALOR,59.055,,,,,,,,62,1,,,
,,5308,LEMBATA,23.408,,,,,,,,62,1,,,
,,5309,FLORES TIMUR,22.082,,,,,,,,62,1,,,
,,5310,SIKKA,8.115,,,,,,,,62,1,,,
,,5312,NGADA,163.217,,,,,,,,62,1,,,
,,5314,ROTE NDAO,51.076,,,,,,,,62,1,,,
,,5315,MANGGARAI BARAT,87.196,,,,,,,,62,1,,,
"Kode
Wilayah
Provinsi",Nama Provinsi,"Kode Wilayah
Kabupaten / Kota",Nama Kabupaten / Kota,Korban,,,,,,,,63,1,,,
,,,,Mengungsi & Terdampak,,,,,,,,63,1,,,
(1),(2),(3),(4),(5),,,,,,,,63,1,,,
,,5316,SUMBA TENGAH,46.800,,,,,,,,63,1,,,
,,5317,SUMBA BARAT DAYA,15.493,,,,,,,,63,1,,,
,,5318,NAGEKEO,63.662,,,,,,,,63,1,,,
,,5320,SABU RAIJUA,94.509,,,,,,,,63,1,,,
,,5321,MALAKA,68.740,,,,,,,,63,1,,,
,,5371,KOTA KUPANG,34.740,,,,,,,,63,1,,,
63,KALIMANTAN SELATAN,6311,BALANGAN,3.820,,,,,,,,63,1,,,
71,SULAWESI UTARA,7107,BOLAANG MONGONDOW UTARA,635,,,,,,,,63,1,,,
73,SULAWESI SELATAN,7304,JENEPONTO,11.574,,,,,,,,63,1,,,
,,7305,TAKALAR,3.407,,,,,,,,63,1,,,
74,SULAWESI TENGGARA,7404,KOLAKA,250,,,,,,,,63,1,,,
81,MALUKU,8107,SERAM BAGIAN TIMUR,4.032,,,,,,,,63,1,,,
"Kode
Wilayah
Provinsi","Nama
Provinsi","Jumlah
Kejadian",Korban,,,Kerusakan,,,,,,64,1,,,
,,,"Meninggal
& Hilang","Luka /
Sakit","Mengungsi &
Terdampak","Rumah
Rusak
Berat","Rumah
Rusak
Sedang","Rumah
Rusak
Ringan","Rumah
Terendam","Fasilitas
Pendidikan","Fasilitas
Peribadatan",64,1,"Fasilitas
Kesehatan",,
,,,Jiwa,,,Unit,,,,,,64,1,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),64,1,(13),,
11,ACEH,1,-,-,85,4,-,14,-,-,-,64,1,-,,
13,"SUMATERA
BARAT",3,-,-,189,14,-,-,26,-,-,64,1,-,,
17,BENGKULU,1,-,-,160,-,9,9,-,-,-,64,1,-,,
32,"JAWA
BARAT",2,-,1,37,1,-,7,5,-,-,64,1,-,,
33,"JAWA
TENGAH",3,1,-,5,-,1,-,-,-,-,64,1,-,,
35,"JAWA
TIMUR",1,-,-,115,-,-,-,-,-,-,64,1,-,,
51,BALI,1,-,4,-,-,-,1,-,-,1,64,1,-,,
53,"NUSA
TENGGARA
TIMUR",1,-,-,2.770,56,-,-,-,-,-,64,1,-,,
63,"KALIM-
ANTAN
SELATAN",2,-,-,11,3,-,-,-,-,-,64,1,-,,
64,"KALIM-
ANTAN
TIMUR",1,-,-,105,5,-,16,-,-,-,64,1,-,,
73,"SULAWESI
SELATAN",1,-,-,-,-,-,3,37,-,-,64,1,-,,
81,MALUKU,1,-,-,305,9,-,53,-,-,-,64,1,-,,
"Kode
Wilayah
Provinsi","Nama
Provinsi","Kode
Wilayah
Kabu-
paten /
Kota","Nama
Kabu-
paten/
Kota","Jumlah
Kejadian",Korban,,,Kerusakan,,,,65,1,,,
,,,,,"Meninggal
& Hilang","Luka /
Sakit","Mengungsi &
Terdampak","Rumah
Rusak
Berat","Rumah
Rusak
Sedang","Rumah
Rusak
Ringan","Rumah
Terendam",65,1,"Fasilitas
Pendidikan","Fasilitas
Peribadatan","Fasilitas
Kesehatan"
,,,,,Jiwa,,,Unit,,,,65,1,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),65,1,(13),(14),(15)
11,ACEH,1112,"ACEH
BARAT
DAYA",1,-,-,85,4,-,14,-,65,1,-,-,-
13,"SUMA-
TERA
BARAT",1301,"KEPU-
LAUAN
MENTA-
WAI",1,-,-,-,-,-,-,15,65,1,-,-,-
,,1302,"PESISIR
SELATAN",1,-,-,189,13,-,-,11,65,1,-,-,-
,,1306,"PADANG
PARIA-
MAN",1,-,-,-,1,-,-,-,65,1,-,-,-
17,"BENG-
KULU",1705,SELUMA,1,-,-,160,-,9,9,-,65,1,-,-,-
32,"JAWA
BARAT",3215,"KAR-
AWANG",1,-,1,37,1,-,7,-,65,1,-,-,-
,,3216,BEKASI,1,-,-,-,-,-,-,5,65,1,-,-,-
33,"JAWA
TENGAH",3305,"KEBU-
MEN",1,-,-,-,-,-,-,-,65,1,-,-,-
,,3324,KENDAL,1,1,-,-,-,-,-,-,65,1,-,-,-
,,3374,"KOTA
SEMA-
RANG",1,-,-,5,-,1,-,-,65,1,-,-,-
35,"JAWA
TIMUR",3510,"BANYU-
WANGI",1,-,-,115,-,-,-,-,65,1,-,-,-
51,BALI,5107,"KARAN-
GASEM",1,-,4,-,-,-,1,-,65,1,-,1,-
53,"NUSA
TENG-
GARA
TIMUR",5310,SIKKA,1,-,-,2.770,56,-,-,-,65,1,-,-,-
63,"KALIM-
ANTAN
SELATAN",6301,"TANAH
LAUT",1,-,-,11,2,-,-,-,65,1,-,-,-
,,6310,"TANAH
BUMBU",1,-,-,-,1,-,-,-,65,1,-,-,-
64,"KALIM-
ANTAN
TIMUR",6401,PASER,1,-,-,105,5,-,16,-,65,1,-,-,-
73,"SU-
LAWESI
SELATAN",7305,TAKALAR,1,-,-,-,-,-,3,37,65,1,-,-,-
81,MALUKU,8104,BURU,1,-,-,305,9,-,53,-,65,1,-,-,-
Kode Wilayah,Nama Provinsi,Jumlah Kejadian,Korban,,,,,,,,,66,1,,,
,,,Meninggal & Hilang,Luka / Sakit,Mengungsi & Terdampak,,,,,,,66,1,,,
,,,(jiwa),,,,,,,,,66,1,,,
(1),(2),(3),(4),(5),(6),,,,,,,66,1,,,
12,SUMATERA UTARA,1,-,-,7.256,,,,,,,66,1,,,
32,JAWA BARAT,1,-,-,15,,,,,,,66,1,,,
34,DI YOGYAKARTA,1,-,-,-,,,,,,,66,1,,,
51,BALI,3,-,-,443,,,,,,,66,1,,,
71,SULAWESI UTARA,1,-,-,216,,,,,,,66,1,,,
"Kode Wilayah
Provinsi",Nama Provinsi,"Kode Wilayah
Kabupaten /
Kota","Nama Kabupaten/
Kota","Jumlah
Kejadian",Korban,,,,,,,66,2,,,
,,,,,"Meninggal
& Hilang",Luka / Sakit,"Mengungsi &
Terdampak",,,,,66,2,,,
,,,,,(jiwa),,,,,,,66,2,,,
(1),(2),(3),(4),(5),(6),(7),(8),,,,,66,2,,,
12,SUMATERA UTARA,1211,KARO,1,-,-,7.256,,,,,66,2,,,
32,JAWA BARAT,3217,BANDUNG BARAT,1,-,-,15,,,,,66,2,,,
34,DI YOGYAKARTA,3404,SLEMAN,1,-,-,-,,,,,66,2,,,
51,BALI,5107,KARANGASEM,3,-,-,443,,,,,66,2,,,
71,SULAWESI UTARA,7108,"KEPULAUAN SIAU
TAGULANDANG BIARO",1,-,-,216,,,,,66,2,,,
